title,body,sentiment,source
Key signals flagged that doctors are 'worried' about Trump's health,"President Donald Trump speaks to reporters aboard Air Force One en route to Tokyo, Japan, for the second stop on his Asia tour on Oct. 27, 2025. REUTERS/Evelyn Hockstein

California Democratic Gov. Gavin Newsom took a swing Monday at President Donald Trump's health claims, saying ""most people don't take that many cognitive tests unless a doctor is worried"" -- adding to the recent jabs at the president's cognitive and physical health.",-0.04313725490196074,Raw Story
Newsom and Harris both position themselves as potential 2028 White House contenders,"Fox News correspondent Christina Coleman reports on former Vice President Kamala Harris' book tour and interview with the BBC on 'Fox News Live.'

California Democrat Gov. Gavin Newsom and former Vice President Kamala Harris both remarked in the past few days that they're keeping their options open for potential 2028 presidential runs. ""Yeah, I'd be lying otherwise,"" Newsom told ""CBS News Sunday Morning"" when asked if he would give ""serious thought"" to a 2028 presidential run after the 2026 midterms. ""I'd just be lying.",-0.192156862745098,Fox News
Column: Trump's antics helping supporters of Prop. 50,"SACRAMENTO -- Gov. Gavin Newsom's anti-Trump, anti-Texas congressional redistricting gamble seems about to pay off. Newsom's bet on Proposition 50 is looking like a winner, although we won't really know until the vote count is released starting election night Nov. 4.",0.04313725490196085,Los Angeles Times
California Republicans frustrated that Trump staying out of redistricting fight: report,"Republican officials in California are expressing dismay with President Donald Trump for staying out of the fight with Gov. Gavin Newsom over an effort to redistrict the state that could cost Republicans multiple seats in the House. According to a report from Politico, California Republicans are choosing their words carefully when complaining about the president turning his back on their efforts to derail Proposition 50, with Politico's Alex Gangitano writing ""the White House has been backing away from campaigning against Democrats' efforts to redraw California's House map, appearing largely resigned to the idea it will pass given Democrats' strong polling advantage.""

According to KTLA last week, ""A new Emerson College poll found that 57 percent of likely California voters support Prop 50, which authorizes temporary changes to the state congressional maps, while 37 percent oppose it.""

The report notes the state's GOP leaders have good reason to be frustrated after ""Trump, who rarely shies away from a fight with one of his chief foils in Newsom, vowed in August to file lawsuits against California over the redistricting measure. He hasn't followed through with that promise.""

According to a White House insider, ""The president's never going to shy away from a fight with California, we all know that.",-0.1450980392156863,Raw Story
Shock: Gavin Newsom Hints at Presidential Run,"California Gov. Gavin Newsom (D) hinted Sunday that he will run for president in 2028, making a formal announcement after the 2026 midterm elections. CBS News reported Sunday:

In an interview taped Thursday in San Jose, Newsom was asked whether he would give ""serious thought"" to a White House bid once next year's midterm elections are over. ""Yeah, I'd be lying otherwise,"" Newsom replied.",0.07450980392156858,Breitbart
White House targets voting. But Trump is sitting out California's redistricting war.,"But aside from the monitoring, the White House has been backing away from campaigning against Democrats' efforts to redraw California's House map, appearing largely resigned to the idea it will pass given Democrats' strong polling advantage. President Donald Trump still thinks he has the upper hand on Gavin Newsom on more salient issues, allies told POLITICO. Trump, who rarely shies away from a fight with one of his chief foils in Newsom, vowed in August to file lawsuits against California over the redistricting measure. He hasn't followed through with that promise.",-0.03529411764705881,POLITICO
Gavin Newsom mocked for claiming his family was 'hustling' to pay the bills,"Gov. Gavin Newsom, D-Calif., described how he and his mother ""hustled"" to make ends meet during his childhood on the ""All the Smoke"" podcast on Saturday. Gov. Gavin Newsom, D-Calif., was mocked over the weekend for describing how his family was ""hustling"" to pay the bills and stay ahead.",-0.07450980392156858,Fox News
'Disgusting': Trump Ripped For 'Literally Dancing' As Food Benefits May Expire,"President Donald Trump showed off his dance moves over the weekend as he arrived in Malaysia. But critics called him out for partying abroad while Americans at home suffer due to the partial shutdown of the federal government -- especially as millions of people could lose access to critical food benefits next week. ""Donald Trump is literally dancing in Asia while 40 million people lose access to food,"" California Gov. Gavin Newsom (D) wrote on X.",0.0117647058823529,HuffPost
Transportation secretary says he will pull $160M from California over noncitizen truck licenses,"U.S. Transportation Secretary Sean Duffy warned Sunday that he is about make good on a threat to revoke millions in federal funds for California because he says the state is illegally issuing commercial driver's licenses to noncitizens. In an appearance on Fox News Channel's ""Sunday Morning Futures,"" Duffy said Gov. Gavin Newsom has refused to comply with Department of Transportation rules that require the state to stop issuing such licenses and review those already issued.",-0.207843137254902,Newsday
Democratic Gov. Gavin Newsom of California says he'll consider presidential run after 2026 midterms,"California Gov. Gavin Newsom, a leading Democratic critic of President Donald Trump, says he will consider running for the White House in 2028 after the midterm elections next year. Asked in an interview with ""CBS Sunday Morning"" whether if would be fair to say he would give a campaign serious thought after the November 2026 vote, the term-limited governor said, ""I'd be lying otherwise.""

Newsom has been trying to raise his national profile, adopting a combative style that parodies Trump's social media strategy with similar all-caps posts, memes and merchandise. The Democratic governor has sparred with the Republican president over the deployment of the California National Guard following immigration protests and Trump's redistricting moves in Texas.",-0.1372549019607843,Newsday
Arnold Schwarzenegger slams Gavin Newsom's claim that California's...,"Former California Gov. Arnold Schwarzenegger dismissed current Gov. Gavin Newsom's argument that the proposed redistricting in the state was temporary, calling the notion ""total fantasy.""

""I think when he -- when they say this is temporary, there is no such thing. I mean, the longest programs are government programs that are temporary.",0.003921568627450966,New York Post
Dem star makes stunning prediction about this GOP leader's impact on Trump's 2028 decision,"California Governor Gavin Newsom, along with local congressional representatives, state officials and supporters, speaks as he announces the redrawing of California's congressional maps, calling on voters to approve a ballot measure, in response to a similar move in Texas being supported by U.S. President Donald Trump, in Los Angeles, California, U.S., August 14, 2025. REUTERS/Mike Blake

California Gov. Gavin Newsom, who has become a star in the Democratic Party, warned on Sunday that there is a GOP leader who could decide the fate of President Donald Trump's attempts to serve a third term in 2028 during an interview with CNN.",0.1294117647058823,Raw Story
Transportation Secretary Says He'll Pull $160M From California Over Noncitizen Truck Licenses,"U.S. Transportation Secretary Sean Duffy warned Sunday that he's about make good on a threat to revoke millions in federal funds for California because he says the state is illegally issuing commercial driver's licenses to noncitizens. In an appearance on Fox News Channel's ""Sunday Morning Futures"" Duffy said California Gov. Gavin Newsom has refused to comply with U.S.",-0.1607843137254902,U.S. News & World Report
Transportation secretary says he'll pull $160M from California over noncitizen truck licenses,"U.S. Transportation Secretary Sean Duffy warned Sunday that he's about make good on a threat to revoke millions in federal funds for California because he says the state is illegally issuing commercial driver's licenses to noncitizens. In an appearance on Fox News Channel's ""Sunday Morning Futures"" Duffy said California Gov. Gavin Newsom has refused to comply with U.S.",-0.2156862745098039,Daily News
Democratic Gov. Gavin Newsom says he'll consider presidential run after 2026 midterms,"California Gov. Gavin Newsom, a leading Democratic critic of President Donald Trump, says he'll consider running for the White House in 2028 after the midterm elections next year

California Gov. Gavin Newsom, a leading Democratic critic of President Donald Trump, says he will consider running for the White House in 2028 after the midterm elections next year. Asked in an interview with ""CBS Sunday Morning"" whether if would be fair to say he would give a campaign serious thought after the November 2026 vote, the term-limited governor said, ""I'd be lying otherwise.""

Newsom has been trying to raise his national profile, adopting a combative style that parodies Trump's social media strategy with similar all-caps posts, memes and merchandise.",-0.1137254901960785,ABC News
"Newsom's story about 'hustling' to pay the bills raises eyebrows,...","California Gov. Gavin Newsom's characterizations of his humble origins are raising eyebrows, given his family's ties to the late billionaire heir Gordon Getty. During a recent appearance on the ""All The Smoke"" podcast, Newsom (D) recounted how his mother, who divorced from his father when he was young, hustled when he was growing up. ""My mom was 19, pregnant and divorced a few years later, with two kids,"" he said on the podcast.",-0.03529411764705881,New York Post
Transportation secretary says he'll pull $160M from California over noncitizen truck licenses,"U.S. Transportation Secretary Sean Duffy warned Sunday that he's about make good on a threat to revoke millions in federal funds for California because he says the state is illegally issuing commercial driver's licenses to noncitizens. In an appearance on Fox News Channel's ""Sunday Morning Futures"" Duffy said California Gov. Gavin Newsom has refused to comply with U.S.",-0.2156862745098039,ABC News
"Harris, Newsom jockey for 2028","Just 10 months into President Donald Trump's second term, key Democrats are already starting to look ahead to the race to replace him in 2028. Former Vice President Kamala Harris, whom Trump defeated in 2024, told the BBC on Saturday that she was ""not done"" with elected office and the first female president could ""possibly"" be her. ""I am not done,"" she said. ""I have lived my entire career as a life of service and it's in my bones.""

California Governor Gavin Newsom, who has been among the most active opponents of Trump's policies, told CBS News ""Sunday Morning"" that he will make his decision on running after the 2026 midterm elections.",-0.1215686274509804,Boston Herald
Democratic Gov. Gavin Newsom of California Says He'll Consider Presidential Run After 2026 Midterms,"California Gov. Gavin Newsom, a leading Democratic critic of President Donald Trump, says he will consider running for the White House in 2028 after the midterm elections next year. Asked in an interview with ""CBS Sunday Morning"" whether if would be fair to say he would give a campaign serious thought after the November 2026 vote, the term-limited governor said, ""I'd be lying otherwise.""

Newsom has been trying to raise his national profile, adopting a combative style that parodies Trump's social media strategy with similar all-caps posts, memes and merchandise. The Democratic governor has sparred with the Republican president over the deployment of the California National Guard following immigration protests and Trump's redistricting moves in Texas.",-0.08235294117647063,U.S. News & World Report
Gavin Newsom Admits He'll Decide on a 2028 Presidential Bid After Midterms: 'I'd Be Lying If I Said Otherwise' | Video,"""I'm looking forward to who presents themselves in 2028 and who meets that moment,"" California's governor tells CBS Sunday Morning

Gavin Newsom is closer than ever to running for president in 2028. In an interview with CBS Sunday Morning, California's Governor admitted he'll strongly examine whether or not he will run for president in 2028 after 2026 midterms. ""I'd be lying [if I said] otherwise. I'd just be lying and I can't do that,"" Newsom explained.",-0.1058823529411764,TheWrap
Newsom Takes Down Trump For Attacking 'Naked And Sleeping' People In Violent ICE Raids,"The Democratic governor decried Trump for causing ""terror on the streets of America.""

California Governor Gavin Newsom (D) is condemning President Donald Trump for ""disappearing [people] on the basis of the color of their skin"" amid his violent, sweeping ICE raids. Appearing on ""All the Smoke"" podcast Saturday hosted by former NBA stars Matt Barnes and Stephen Jackson, Newsom was asked how the nation can ""recover"" from Trump's mass deportation agenda. ""We talk about authoritarianism, and people say, 'What do you feel here?' For guys like me, maybe not yet,"" Newsom said, speaking on the president's increase in immigration and deportation raids. ""But for the black and brown community, are you kidding me?""

The Democratic governor went on to decry the way immigrants have been terrified to do everyday tasks like walking their dogs, going to the clinic or attending family members' funerals as they fear being targeted by ICE.",-0.1058823529411764,HuffPost
Gavin Newsom Admits Next Political Ambition... As If It Weren't Obvious Enough,"""I'd just be lying. And I'm not... I can't do that,"" he told Robert Costa during this week's ""CBS Sunday Morning.""

California Gov. Gavin Newsom (D) addressed if he's actually weighing the idea of a future in the White House during an interview on this weekend's episode of ""CBS Sunday Morning.""

After rolling a clip of the governor glad-handing with people in the Republican-heavy state of South Carolina, Robert Costa asked him if he plans to put ""serious thought"" into the possibility of a 2028 presidential run after the next cycle of midterm elections.",-0.1058823529411764,HuffPost
Arnold Schwarzenegger dismisses Newsom argument that redistricting effort is temporary as 'total fantasy',"Former California Gov. Arnold Schwarzenegger said Gov. Gavin Newsom's claim that his redistricting plan would be temporary ""total fantasy"" during a CNN interview. Former California Gov.",-0.01960784313725494,Fox News
"Newsom, Harris both considering runs for president in 2028","This is read by an automated voice. Please report any issues or inconsistencies here. In a sign of California's rising status as a major hub of Democratic politics, Gov. Gavin Newsom said Sunday he's considering a run for president in 2028 -- just a day after former U.S.",-0.003921568627450966,Los Angeles Times
Newsom Says He Will Consider a 2028 Presidential Run After the Midterms,"The California governor acknowledged in an interview Sunday on CBS that he would give the question serious thought after the 2026 elections. Gov. Gavin Newsom of California, who has positioned himself as one of President Trump's most visible Democratic antagonists, said on Sunday he will consider running for president after the 2026 midterm elections. Mr.",-0.09019607843137256,The New York Times
Gov. Gavin Newsom reveals when he'll start thinking about a potential 2028 run,"California Gov. Gavin Newsom revealed in a CBS interview on Sunday that he would give a presidential run ""serious thought"" after the 2026 midterm elections. Gov. Gavin Newsom, D-Calif., revealed on Sunday that he would start giving a possible 2028 run ""serious thought"" after the 2026 midterms during an interview with CBS.",-0.0980392156862745,Fox News
"Highlights from Gavin Newsom's ""Sunday Morning"" interview: Proposition 50, opposing Trump, and 2028","In an exclusive interview with Robert Costa for ""CBS Sunday Morning,"" California Governor Gavin Newsom described the Democrats' redistricting in his state as an effort to ensure ""the future of this republic"" - and a necessary measure to counter President Trump's push to expand Republican gains in the U.S. House and secure its narrow majority. The vote on Proposition 50 this November 4 was just one of the issues the Democrat discussed, including his own plans for the 2028 election. Newsom has been stumping across his state advocating for redistricting, in response to President Trump's redistricting push in Republican-controlled states, like Texas.",0.1764705882352942,CBS News
Gavin Newsom for president? California governor says he's considering running,"Governor Gavin Newsom said President Donald Trump sending federal troops to San Francisco is part of the ""authoritarian playbook.""

California Gov. Gavin Newsom said he will consider making a run for the White House after next year's midterm elections, following months of speculation the Democratic figure is preparing for a 2028 presidential bid. In a taped interview with ""CBS News Sunday Morning"" that aired on Oct. 26, Newsom said he is giving ""serious thought"" to running for president.",-0.0117647058823529,USA Today
California Governor Newsom Mulls 2028 US Presidential Run,"WASHINGTON (Reuters) -Democratic California Governor Gavin Newsom said in an interview aired on Sunday that he is considering running for U.S. president in 2028 and will make a decision after the 2026 midterm elections. Newsom has made some moves this year to test the waters for a potential presidential run and has gained prominence within his party in confronting Republican President Donald Trump on a range of issues. ""I'm looking forward to who presents themselves in 2028 and who meets that moment,"" Newsom said on the CBS News program ""Sunday Morning.""

Asked if he was he considering a run, Newsom said, ""Yeah, I'd be lying (if I said) otherwise.""

Newsom has pushed California to the forefront of Democratic efforts to redraw congressional maps to counterbalance similar efforts by Republican-led states as the two parties fight for control of the U.S.",0.0117647058823529,U.S. News & World Report
California Gov. Gavin Newsom finally confirms his 2028 presidential...,"California Gov. Gavin Newsom has finally confirmed he's looking at a 2028 presidential bid -- but is still playing coy about whether he'll actually run. ""Yeah, I'd be lying otherwise,"" Newsom told ""CBS News Sunday Morning"" in a pre-taped interview, when asked if he was considering a White House campaign. ""I'd just be lying.",-0.05882352941176472,New York Post
"Gavin Newsom on opposing Donald Trump: ""He's a wrecking ball""","Democratic Governor Gavin Newsom has emerged as one of President Trump's fiercest antagonists - fighting the president's deployment of the military in his state, and leading a redistricting drive in California to counteract similar Republican efforts in other states, in order to help Democrats win back the House next year. But is he also thinking ahead to 2028? Newsom talks with Robert Costa about his use of satirical social media posts, podcasts, and his future on the national stage.",0.1058823529411765,CBS News
Gavin Newsom says he will consider White House run after 2026 elections,"Robert Costa is a national correspondent for ""CBS News Sunday Morning"" and chief Washington analyst for CBS News. Democratic California Gov. Gavin Newsom, who has become one of President Trump's most high-profile adversaries, told ""CBS News Sunday Morning"" in an exclusive interview that he will consider whether to run for president after the 2026 midterm elections. In an interview taped Thursday in San Jose, Newsom was asked whether he would give ""serious thought"" to a White House bid once next year's midterm elections are over.",-0.1450980392156863,CBS News
We listened to all the podcasts from 2028 candidates. Here's who stood out.,"California Gov. Gavin Newsom (D) during a ""fireside chat"" in February in Los Angeles. (Ted Soqui/Sipa USA/AP)

When California Gov. Gavin Newsom (D) launched a podcast seven months ago, he was tapping into a broader trend.",0.0980392156862746,Washington Post
Inside Gavin Newsom's Multimillion-Dollar Business Empire,"With help from a billionaire benefactor, California's governor built a hospitality company even as he gained power in America's largest state. wealthy, imperious politician with ties to billionaires owns a hospitality empire. While serving in office, his family helps run the business empire he refused to divest. Conflict of interest allegations surrounding the properties just don't seem to stick.",0.4274509803921569,Forbes
"Strings attached to bills Newsom signed on antisemitism, AI transparency and other major California policies","SACRAMENTO -- Though hailed by some for signing new laws to combat antisemitism in California schools, Gov. Gavin Newsom expressed enough reservations about the bills to urge state lawmakers to make some changes. Supporters of the legislation, Senate Bill 48 and Assembly Bill 715, said it was needed to protect Jewish students on campus, while opponents argued it was broadly written and would stifle free speech and classroom discussions about current events in the Middle East, including the Israel-Hamas war. Newsom, when he signed the bills, directed legislators to work quickly on a follow-up measure to address ""urgent concerns about unintended consequences.""

The governor made similar requests for nearly a dozen other major bills he signed into law this year, including measures providing safeguards on artificial intelligence, protections for children online and banning law enforcement officers donning masks -- a direct response to federal agents hiding their identities during immigration raids across the state.",0.05098039215686279,Los Angeles Times
Harmeet Dhillon Schools Gavin Newsom on Fake Election Monitor Outrage,"Harmeet Dhillon, the California attorney who heads the Civil Rights Division of the U.S. Department of Justice (DOJ), mocked California Gov. Gavin Newsom (D) over his outrage over federal election monitors. Newsom, who is obsessed with attacking President Donald Trump on social media, posted a video in which he claimed that Trump was sending election monitors to California to intimidate voters and claim fraud.",-0.04313725490196074,Breitbart
Surprise: Republican Steve Hilton Leads Poll for California Governor,"Republican Steve Hilton leads the latest poll for the California governor's race in 2026, in a stunning result that indicates an electorate hungry for change. The poll, by Emerson College, confirms that the Golden State is as left-wing as ever. Fully 57% support Gov. Gavin Newsom's (D) proposal to gerrymander California's congressional districts, overriding a constitutional requirement for an independent redistricting commission.",0.08235294117647052,Breitbart
California Spends $140 Million to Prop Up Planned Parenthood,"California this week became the fourth state to allocate taxpayer dollars to support Planned Parenthood in a move to offset the loss of federal funding established by Republicans and President Donald Trump. California taxpayers will give Planned Parenthood more than $140 million to keep 109 clinics open, Gov. Gavin Newsom announced on Thursday. The state joins Washington, Colorado, and New Mexico, which have also come to the abortion provider's aid with state funding.",0.1372549019607843,Breitbart
Kamala Harris: 'I Am Not Done' and May Run for President in 2028,"Former Vice President Kamala Harris told a British Broadcasting Corporation (BBC) show this weekend that she may run for the presidency again in 2028. ""I am not done. I have lived my entire career as a life of service, and it's in my bones,"" she told the BBC during an interview to be aired on ""Sunday with Laura Kuenssberg.""

In keeping with the possibility of another try at the presidency, Harris dismissed polls that put her as an also-ran behind California Gov. Gavin Newsom as the Democratic nominee in the next presidential election.",-0.04313725490196074,Breitbart
Newsom's fiery claim DOJ has 'no business' monitoring CA election blasted by Trump official: 'Calm down bro',"Fox News Chanley Painter provides details on victims identities following a fatal car crash in California involving an illegal immigrant who was issued a commercial drivers license. Fox & Friends co-hosts weigh in. California Democratic Gov. Gavin Newsom's rebuke of the Justice Department's move to monitor the November election in his state is getting strong pushback, including from a DOJ official who noted the move is not out of the ordinary.",0.03529411764705892,Fox News
Could North Carolina's redistricting move be a boost for Prop. 50 in California?,"From the onset, Gov. Gavin Newsom and supporters of California's mid-cycle redistricting plan have called it a ""response"" to Republicans. The measure before voters in the special election is Proposition 50, dubbed the ""Election Rigging Response Act"" when Newsom kicked off the campaign -- the legislature needed to approve the new congressional district maps and call the special election first -- in mid-August. Newsom said then that the special election was predicated upon Texas or other Republican-led states going through with partisan redistricting, at the behest of his archrival, President Donald Trump.",0.2705882352941176,Daily News
Newsom bails out Planned Parenthood with $140M to keep 100 clinics open after Trump cuts,"Pro-life activists with 40 Days for Life gather outside abortion clinics nationwide. (Credit: 40 Days for Life)

California officials are giving Planned Parenthood $140 million to keep 109 clinics open and offset the financial strain from cuts imposed by Republicans in Washington, Democrat Gov. Gavin Newsom announced. Newsom said the move affirms the state's continued commitment to abortion access for women in the Golden State amid efforts by President Donald Trump and congressional Republicans to shut down Planned Parenthood.",0.06666666666666665,Fox News
Andy Beshear Defends Gavin Newsom After Bill Maher Claims the Trump Trolling Has 'Jumped the Shark',"""I think he is standing up. I think he's pushing back,"" the governor of Kentucky says

Andy Beshear stood by his Democrat peer Gavin Newsom after Bill Maher called out the latter's social media trolling of Donald Trump. The governor of Kentucky, who appeared on ""Real Time With Bill Maher"" Friday, maintained a united front for the Democratic party, as he vocally applauded his fellow governor for the work he's done in California. The discussion kicked off when Maher suggested Newsom -- who has repeatedly mimicked Trump's feisty social media style on X this year -- had ""jumped the shark"" with his online antics.",0.1294117647058823,TheWrap
Newsom uncorks brutal fact check after catching 'Kosplay' Kristi Noem's DHS in 'lie',"California Gov. Gavin Newsom slammed President Donald Trump's administration with a fact check over its latest effort to claim his state's tolerance of immigrants is getting people killed. The controversy stems from a Fox News report from Bill Melugin, posted to X on Friday, that ""An official with the California State Transportation Agency confirms to @FoxNews that Indian illegal alien truck driver Jashanpreet Singh's California CDL is also a federal REAL ID, 'which he was entitled to receive given the federal gov's confirmation of his legal status.'"" Singh is currently facing charges for a deadly DUI. After this post went up, the official account for the Department of Homeland Security blasted Newsom over the incident.",-0.1215686274509804,Raw Story
Damning DOT report blames Newsom for illegal immigrant trucker's...,"California Gov. Gavin Newsom violated federal law by upgrading the driver's license of the illegal migrant trucker accused of causing a horrific, drug-fueled pile-up that killed three people and wounded several others, a bombshell new report claims. Transportation Secretary Sean Duffy blamed Newsom for Tuesday's deadly crash, alleging state officials unlawfully upgraded Jashanpreet Singh's commercial license weeks after a new federal rule went into effect barring illegal immigrants from holding such privileges, according to a DOT report released Friday. The restrictions, which require states to verify an applicant's legal status, took effect on Sept.",-0.3019607843137255,New York Post
California gives Planned Parenthood $140M to help keep 109 clinics open,"After months of financial strain, Planned Parenthood will get a $140 million lifeline to offset losses it sustained after Congress in July cut funding for the health system, Gov. Gavin Newsom announced Thursday. The money will help Planned Parenthood keep 109 California clinics open. In a statement, Newsom said the move reflects the state's continued commitment to abortion and reproductive health care.",0.1764705882352942,Newsday
Duffy tells Newsom '3 more people would be alive' if he followed federal truck licensing rules,"Transportation Secretary Sean Duffy joins 'America Reports' to break down a fatal California crash, allegedly caused by an illegal immigrant, and how the suspect was able to obtain a driver's license. Transportation Secretary Sean Duffy accused California Gov. Gavin Newsom of violating new federal commercial licensing rules by purportedly allowing an immigrant in the country illegally to maintain a commercial driver's license (CDL). That truck driver is accused of causing a freeway crash that resulted in three fatalities on Tuesday in California.",-0.5450980392156863,Fox News
Obama Joins Newsom to Rally Support for California's Prop 50,"The former president calls the ballot measure key to protecting democracy as states pursue mid-decade redistricting ahead of the 2026 elections. Former President Barack Obama joined California Gov. Gavin Newsom on Oct. 22 for a virtual volunteer event urging support for Proposition 50, the ballot measure that would let California redraw its congressional maps in response to Republican redistricting efforts in other states.",0.1607843137254903,www.theepochtimes.com
Shooting at California Coast Guard base wounds 2 during immigration protest,"Governor Gavin Newsom said President Donald Trump sending federal troops to San Francisco is part of the ""authoritarian playbook.""

* Two people were wounded after Coast Guard personnel shot at a U-Haul truck outside a base in Alameda, California. * The incident occurred hours after a protest against a potential federal immigration crackdown at the same location. * The FBI is investigating after the driver allegedly refused orders to stop and attempted to ram the main gate. * A protester at the scene described the U-Haul driver as an ""independent actor"" not involved with the demonstration.",-0.1843137254901961,USA Today
California Gives Planned Parenthood $140M to Help Keep 109 Clinics Open,"After months of financial strain, Planned Parenthood will get a $140 million lifeline to offset losses it sustained after Congress in July cut funding for the health system, Gov. Gavin Newsom announced Thursday. The money will help Planned Parenthood keep 109 California clinics open. In a statement, Newsom said the move reflects the state's continued commitment to abortion and reproductive health care.",0.1686274509803922,U.S. News & World Report
CNN Sets Week 1 Guests for New Show 'The Story Is' With Elex Michaelson,"Gov. Gavin Newsom, Anderson Cooper, Arnold Schwarzenegger, Pete Buttigieg, Gloria Allred and Adam Schiff are all slated to visit

CNN's new Los Angeles-based primetime show ""The Story Is With Elex Michaelson"" just released its week 1 slate of guests -- including California Gov. Gavin Newsom. ""We've got lots of big names all week long,"" Elex Michaelson said in a promotional video for the new series on Friday.",0.04313725490196085,TheWrap
"Newsom on Trump's ""laughable"" National Guard suggestion: ""Nothing happening"" in San Francisco","Jennifer Earl is the Vice President of Growth & Engagement at CBS News and Stations. Jennifer has previously written for outlets including The Daily Herald, The Gazette, NBC News, Newsday, Fox News and more. California Governor Gavin Newsom called President Trump's plan to send National Guard troops to San Francisco ""laughable,"" suggesting the president had to reverse course for ""obvious reasons"" because ""there's nothing happening"" in the city. ""He couldn't even make up a pretense for this,"" Newsom told Robert Costa in an interview airing on ""CBS Sunday Morning"" this weekend.",-0.0117647058823529,CBS News
Gavin Newsom dismisses Trump's National Guard plans in San Francisco,"California Governor Gavin Newsom dismisses President Trump's possible deployment of National Guard troops to San Francisco, and says that he would sue to block any such attempt, in an interview with ""CBS Sunday Morning"" national correspondent Robert Costa, airing on ""CBS Sunday Morning"" October 26.",-0.4431372549019608,CBS News
"New York, California to Fund Planned Parenthood Amid Federal Cuts","(Reuters) -Democratic New York Governor Kathy Hochul and California Governor Gavin Newsom said that they would fund reproductive healthcare provider Planned Parenthood amid federal cuts from the Medicaid insurance program. The Republican-led Congress' spending bill enacted over the summer denied funds from the joint federal-state program to certain tax-exempt organizations and their affiliates, such as Planned Parenthood, if they continued to provide abortions. The move was challenged by Planned Parenthood but ultimately upheld by a federal appeals court last month. In light of the cuts, Hochul on Friday said New York would fully cover one year of missing Medicaid funds for Planned Parenthood in the state, providing more than $35 million.",-0.05098039215686279,U.S. News & World Report
New California Laws Raise The Stakes On Pay Transparency And Reporting,"Forbes contributors publish independent expert analyses and insights. California has long been a national leader in advancing pay equity and wage transparency. From banning salary history inquiries to requiring public pay scale disclosures, the state continues to push employers toward greater accountability. This fall, Governor Gavin Newsom signed two new bills into law, Senate Bill 642 and Senate Bill 464, that expand existing pay transparency and pay data reporting requirements.",0.1294117647058823,Forbes
DOJ tells California officials to back off 'apparent criminal...,"The Justice Department on Thursday warned California officials, including Rep. Nancy Pelosi (D-Calif.), against engaging in an ""apparent criminal conspiracy"" to arrest Immigration and Customs Enforcement (ICE) agents. Deputy Attorney General Todd Blanche issued the letter to Pelosi, Gov. Gavin Newsom, state Attorney General Rob Bonta and San Francisco District Attorney Brooke Jenkins after the former House speaker suggested Wednesday that local police could arrest ICE agents if they violate state laws while carrying out immigration enforcement operations.",-0.3490196078431372,New York Post
Why Trump spared San Francisco,"It was also a monumentally validating moment for Lurie, a first-term mayor and moderate Democrat whose painstaking effort to avoid provoking Trump ran in contrast to a field of high-profile Democrats who have assailed the president. Unlike the Gavin Newsoms or JB Pritzkers or Brandon Johnsons of the party, Lurie has taken a less confrontational route. An heir to the billion-dollar Levi Strauss fortune, he has fewer political imperatives to brawl with Trump -- with the progressive wing of his party out of power in San Francisco and any prospects of running for higher office, which he has downplayed, further out on the horizon. But in Trump's reversal, he delivered a rare victory for Democrats in the minority in Washington and besieged by the GOP in cities across the map.",0.1137254901960785,POLITICO
Why apartments are the next EV frontier,"With help from Noah Baustin, Camille von Kaenel, Ben Lefebvre and Mike Lee

FLIP THE SWITCH: California's 6 million renters could hold the key to the state's Trump-battered electric vehicle goals -- and Republicans' EV champion has a plan to reach them. Mike Murphy, a veteran GOP consultant who's advised presidential candidates like John McCain, Jeb Bush and Mitt Romney, told POLITICO in an exclusive interview that EVs for All America -- the nonprofit he launched in 2023 to study partisan divides over the technology -- is lobbying Gov. Gavin Newsom and lawmakers to open the coffers and start installing home chargers at apartments and condos around the state. The organization -- which has an advocacy arm backed by automakers (a list Murphy said isn't public) -- is making its first foray into state politics after President Donald Trump's systematic dismantling of EV incentives, including the $7,500 federal tax credit for car buyers, sent shockwaves through the market.",0.2,POLITICO
"CBS News poll on whether California's voters want Newsom, Harris to run for president","As the state draws national attention in part because of Proposition 50 and redistricting, Californians also weigh in on what they think the state more generally can -- and can't -- show the nation, and on the potential prospects of some of its leading political figures. A large number of Californians in his own Democratic Party say Gov. Gavin Newsom should run for president in 2028, but among California's voters overall, that view is more split. (Nationally, of course, any entrant on the Democratic side would first need to appeal to the party's rank-and-file in the primaries across many states.",0.2078431372549019,CBS News
Cash-Strapped California Spends $140 Million to Shore Up Planned Parenthood Abortion Clinics,"California Gov. Gavin Newsom (D) announced Thursday that the cash-strapped state will be spending -- ""investing"" -- $140 million on Planned Parenthood abortion clinics to compensate for lost federal spending. Under the Hyde Amendment, federal dollars cannot be used to fund abortions. However, Planned Parenthood had received federal funding for other purposes -- money critics said was ""fungible.""

President Donald Trump cut off all federal funding to Planned Parenthood under the One Big Beautiful Bill Act signed earlier this year.",0.06666666666666665,Breitbart
Gavin Newsom Plans To Send 1 Hilarious 'F**k You' Gift To Those Bending The Knee To Trump,"The California governor said the item will also be available on his satirical ""Patriot"" website so that anyone can send it to a Trump loyalist in their life. Hey, in a way, it's kind of thoughtful. California Gov. Gavin Newsom (D) announced that he's going to send a very pragmatic gift to a few noteworthy loyalists of President Donald Trump, and it's likely something that a Targaryen (""Game of Thrones"") would unironically give to everyone they know: knee pads.",0.2784313725490195,HuffPost
